Year,Age Group,Sex,Education Attainment Level,NUTS 2 Region,Employment_Rate,Unemployment_Rate
2021,55 - 74 years,Female,Tertiary education (Levels 5-8),Northern and Western,,
2021,55 - 74 years,Female,Tertiary education (Levels 5-8),Southern,,
2021,55 - 74 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,,
2021,55 - 74 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,,
2021,55 - 74 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,,
2021,55 - 74 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,,
2021,55 - 74 years,Male,Less than primary (Level 0),Eastern and Midland,,
2021,55 - 74 years,Male,Less than primary (Level 0),Ireland,,
2021,55 - 74 years,Male,Less than primary (Level 0),Northern and Western,,
2021,55 - 74 years,Male,Less than primary (Level 0),Southern,,
2021,55 - 74 years,Male,Level of education - not stated,Eastern and Midland,,
2021,55 - 74 years,Male,Level of education - not stated,Ireland,,
2021,55 - 74 years,Male,Level of education - not stated,Northern and Western,,
2021,55 - 74 years,Male,Level of education - not stated,Southern,,
2021,55 - 74 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,,5.5
2021,55 - 74 years,Male,Levels of Education (Levels  0-8),Ireland,,4.9
2021,55 - 74 years,Male,Levels of Education (Levels  0-8),Northern and Western,,
2021,55 - 74 years,Male,Levels of Education (Levels  0-8),Southern,,
2021,55 - 74 years,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,,
2021,55 - 74 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,,
2021,55 - 74 years,Male,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2021,55 - 74 years,Male,Primary and lower secondary education (Levels 1-2),Southern,,
2021,55 - 74 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,,
2021,55 - 74 years,Male,Tertiary education (Levels 5-8),Ireland,,
2021,55 - 74 years,Male,Tertiary education (Levels 5-8),Northern and Western,,
2021,55 - 74 years,Male,Tertiary education (Levels 5-8),Southern,,
2021,55 - 74 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,,
2021,55 - 74 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,,
2021,55 - 74 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,,
2021,55 - 74 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,,
2021,60 - 64 years,Both sexes,Less than primary (Level 0),Eastern and Midland,,
2021,60 - 64 years,Both sexes,Less than primary (Level 0),Ireland,,
2021,60 - 64 years,Both sexes,Less than primary (Level 0),Northern and Western,,
2021,60 - 64 years,Both sexes,Less than primary (Level 0),Southern,,
2021,60 - 64 years,Both sexes,Level of education - not stated,Eastern and Midland,,
2021,60 - 64 years,Both sexes,Level of education - not stated,Ireland,,
2021,60 - 64 years,Both sexes,Level of education - not stated,Northern and Western,,
2021,60 - 64 years,Both sexes,Level of education - not stated,Southern,,
2021,60 - 64 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,51.3,
2021,60 - 64 years,Both sexes,Levels of Education (Levels  0-8),Ireland,51.7,
2021,60 - 64 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,61.0,
2021,60 - 64 years,Both sexes,Levels of Education (Levels  0-8),Southern,47.1,
2021,60 - 64 years,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,40.6,
2021,60 - 64 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,39.5,
2021,60 - 64 years,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,54.1,
2021,60 - 64 years,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,30.4,
2021,60 - 64 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,58.7,
2021,60 - 64 years,Both sexes,Tertiary education (Levels 5-8),Ireland,59.0,
2021,60 - 64 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,66.4,
2021,60 - 64 years,Both sexes,Tertiary education (Levels 5-8),Southern,55.2,
2021,60 - 64 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,56.3,
2021,60 - 64 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,56.6,
2021,60 - 64 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,60.9,
2021,60 - 64 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,54.4,
2021,60 - 64 years,Female,Less than primary (Level 0),Eastern and Midland,,
2021,60 - 64 years,Female,Less than primary (Level 0),Ireland,,
2021,60 - 64 years,Female,Less than primary (Level 0),Northern and Western,,
2021,60 - 64 years,Female,Less than primary (Level 0),Southern,,
2021,60 - 64 years,Female,Level of education - not stated,Eastern and Midland,,
2021,60 - 64 years,Female,Level of education - not stated,Ireland,,
2021,60 - 64 years,Female,Level of education - not stated,Northern and Western,,
2021,60 - 64 years,Female,Level of education - not stated,Southern,,
2021,60 - 64 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,44.4,
2021,60 - 64 years,Female,Levels of Education (Levels  0-8),Ireland,44.6,
2021,60 - 64 years,Female,Levels of Education (Levels  0-8),Northern and Western,53.9,
2021,60 - 64 years,Female,Levels of Education (Levels  0-8),Southern,39.7,
2021,60 - 64 years,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,,
2021,60 - 64 years,Female,Primary and lower secondary education (Levels 1-2),Ireland,28.8,
2021,60 - 64 years,Female,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2021,60 - 64 years,Female,Primary and lower secondary education (Levels 1-2),Southern,,
2021,60 - 64 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,50.2,
2021,60 - 64 years,Female,Tertiary education (Levels 5-8),Ireland,52.0,
2021,60 - 64 years,Female,Tertiary education (Levels 5-8),Northern and Western,59.6,
2021,60 - 64 years,Female,Tertiary education (Levels 5-8),Southern,49.6,
2021,60 - 64 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,49.5,
2021,60 - 64 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,48.5,
2021,60 - 64 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,52.8,
2021,60 - 64 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,44.8,
2021,60 - 64 years,Male,Less than primary (Level 0),Eastern and Midland,,
2021,60 - 64 years,Male,Less than primary (Level 0),Ireland,,
2021,60 - 64 years,Male,Less than primary (Level 0),Northern and Western,,
2021,60 - 64 years,Male,Less than primary (Level 0),Southern,,
2021,60 - 64 years,Male,Level of education - not stated,Eastern and Midland,,
2021,60 - 64 years,Male,Level of education - not stated,Ireland,,
2021,60 - 64 years,Male,Level of education - not stated,Northern and Western,,
2021,60 - 64 years,Male,Level of education - not stated,Southern,,
2021,60 - 64 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,58.5,
2021,60 - 64 years,Male,Levels of Education (Levels  0-8),Ireland,58.9,
2021,60 - 64 years,Male,Levels of Education (Levels  0-8),Northern and Western,68.1,
2021,60 - 64 years,Male,Levels of Education (Levels  0-8),Southern,54.4,
2021,60 - 64 years,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,49.2,
2021,60 - 64 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,48.2,
2021,60 - 64 years,Male,Primary and lower secondary education (Levels 1-2),Northern and Western,60.2,
2021,60 - 64 years,Male,Primary and lower secondary education (Levels 1-2),Southern,39.7,
2021,60 - 64 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,68.2,
2021,60 - 64 years,Male,Tertiary education (Levels 5-8),Ireland,67.8,
2021,60 - 64 years,Male,Tertiary education (Levels 5-8),Northern and Western,77.4,
2021,60 - 64 years,Male,Tertiary education (Levels 5-8),Southern,62.4,
2021,60 - 64 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,64.4,
2021,60 - 64 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,65.2,
2021,60 - 64 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,70.1,
2021,60 - 64 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,63.6,
2021,All ages,Both sexes,Less than primary (Level 0),Eastern and Midland,,
2021,All ages,Both sexes,Less than primary (Level 0),Ireland,,
2021,All ages,Both sexes,Less than primary (Level 0),Northern and Western,,
2021,All ages,Both sexes,Less than primary (Level 0),Southern,,
2021,All ages,Both sexes,Level of education - not stated,Eastern and Midland,63.7,
2021,All ages,Both sexes,Level of education - not stated,Ireland,63.9,
2021,All ages,Both sexes,Level of education - not stated,Northern and Western,76.3,
2021,All ages,Both sexes,Level of education - not stated,Southern,57.0,
2021,All ages,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,75.9,6.7
2021,All ages,Both sexes,Levels of Education (Levels  0-8),Ireland,74.9,6.4
2021,All ages,Both sexes,Levels of Education (Levels  0-8),Northern and Western,76.0,4.8
2021,All ages,Both sexes,Levels of Education (Levels  0-8),Southern,72.9,6.8
2021,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,52.9,12.1
2021,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,52.1,10.5
2021,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,57.3,
2021,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,48.2,11.7
2021,All ages,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,85.7,4.5
2021,All ages,Both sexes,Tertiary education (Levels 5-8),Ireland,85.2,4.2
2021,All ages,Both sexes,Tertiary education (Levels 5-8),Northern and Western,86.1,
2021,All ages,Both sexes,Tertiary education (Levels 5-8),Southern,83.8,4.1
2021,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,69.0,8.6
2021,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,69.7,8.1
2021,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,71.1,6.2
2021,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,69.9,8.5
2021,All ages,Female,Less than primary (Level 0),Eastern and Midland,,
2021,All ages,Female,Less than primary (Level 0),Ireland,,
2021,All ages,Female,Less than primary (Level 0),Northern and Western,,
2021,All ages,Female,Less than primary (Level 0),Southern,,
2021,All ages,Female,Level of education - not stated,Eastern and Midland,65.2,
2021,All ages,Female,Level of education - not stated,Ireland,64.0,
2021,All ages,Female,Level of education - not stated,Northern and Western,,
2021,All ages,Female,Level of education - not stated,Southern,60.6,
2021,All ages,Female,Levels of Education (Levels  0-8),Eastern and Midland,71.3,6.9
2021,All ages,Female,Levels of Education (Levels  0-8),Ireland,69.9,6.4
2021,All ages,Female,Levels of Education (Levels  0-8),Northern and Western,69.7,5.4
2021,All ages,Female,Levels of Education (Levels  0-8),Southern,67.7,6.1
2021,All ages,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,35.7,
2021,All ages,Female,Primary and lower secondary education (Levels 1-2),Ireland,33.0,15.1
2021,All ages,Female,Primary and lower secondary education (Levels 1-2),Northern and Western,33.5,
2021,All ages,Female,Primary and lower secondary education (Levels 1-2),Southern,28.5,
2021,All ages,Female,Tertiary education (Levels 5-8),Eastern and Midland,83.1,4.0
2021,All ages,Female,Tertiary education (Levels 5-8),Ireland,82.2,3.7
2021,All ages,Female,Tertiary education (Levels 5-8),Northern and Western,83.0,
2021,All ages,Female,Tertiary education (Levels 5-8),Southern,80.2,3.5
2021,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,61.6,10.2
2021,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,61.7,9.1
2021,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,61.5,
2021,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,61.9,8.4
2021,All ages,Male,Less than primary (Level 0),Eastern and Midland,,
2021,All ages,Male,Less than primary (Level 0),Ireland,,
2021,All ages,Male,Less than primary (Level 0),Northern and Western,,
2021,All ages,Male,Less than primary (Level 0),Southern,,
2021,All ages,Male,Level of education - not stated,Eastern and Midland,62.8,
2021,All ages,Male,Level of education - not stated,Ireland,63.8,
2021,All ages,Male,Level of education - not stated,Northern and Western,,
2021,All ages,Male,Level of education - not stated,Southern,52.8,
2021,All ages,Male,Levels of Education (Levels  0-8),Eastern and Midland,80.6,6.5
2021,All ages,Male,Levels of Education (Levels  0-8),Ireland,80.1,6.4
2021,All ages,Male,Levels of Education (Levels  0-8),Northern and Western,82.4,4.3
2021,All ages,Male,Levels of Education (Levels  0-8),Southern,78.2,7.4
2021,All ages,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,65.9,10.1
2021,All ages,Male,Primary and lower secondary education (Levels 1-2),Ireland,64.6,8.6
2021,All ages,Male,Primary and lower secondary education (Levels 1-2),Northern and Western,69.3,
2021,All ages,Male,Primary and lower secondary education (Levels 1-2),Southern,60.2,
2021,All ages,Male,Tertiary education (Levels 5-8),Eastern and Midland,88.7,4.9
2021,All ages,Male,Tertiary education (Levels 5-8),Ireland,88.7,4.7
2021,All ages,Male,Tertiary education (Levels 5-8),Northern and Western,90.1,
2021,All ages,Male,Tertiary education (Levels 5-8),Southern,88.1,4.6
2021,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,76.1,7.4
2021,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,77.3,7.4
2021,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,80.6,
2021,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,77.4,8.6
2022,15 - 24 years,Both sexes,Less than primary (Level 0),Eastern and Midland,,
2022,15 - 24 years,Both sexes,Less than primary (Level 0),Ireland,,
2022,15 - 24 years,Both sexes,Less than primary (Level 0),Northern and Western,,
2022,15 - 24 years,Both sexes,Less than primary (Level 0),Southern,,
2022,15 - 24 years,Both sexes,Level of education - not stated,Eastern and Midland,,
2022,15 - 24 years,Both sexes,Level of education - not stated,Ireland,,
2022,15 - 24 years,Both sexes,Level of education - not stated,Northern and Western,,
2022,15 - 24 years,Both sexes,Level of education - not stated,Southern,,
