Statistic Label,Year,Age Group,Sex,Education Attainment Level,NUTS 2 Region,UNIT,VALUE
Employment Rate,2023,50 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,82.6
Employment Rate,2023,50 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,85.4
Employment Rate,2023,50 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,81.9
Employment Rate,2023,50 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,82.3
Employment Rate,2023,50 - 54 years,Male,Tertiary education (Levels 5-8),Ireland,%,94.8
Employment Rate,2023,50 - 54 years,Male,Tertiary education (Levels 5-8),Northern and Western,%,94.5
Employment Rate,2023,50 - 54 years,Male,Tertiary education (Levels 5-8),Southern,%,95.7
Employment Rate,2023,50 - 54 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,94.3
Employment Rate,2023,50 - 54 years,Female,Levels of Education (Levels  0-8),Ireland,%,76.7
Employment Rate,2023,50 - 54 years,Female,Levels of Education (Levels  0-8),Northern and Western,%,77.1
Employment Rate,2023,50 - 54 years,Female,Levels of Education (Levels  0-8),Southern,%,78.1
Employment Rate,2023,50 - 54 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,75.4
Employment Rate,2023,50 - 54 years,Female,Primary and lower secondary education (Levels 1-2),Ireland,%,51.8
Employment Rate,2023,50 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,70.8
Employment Rate,2023,50 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,76.1
Employment Rate,2023,50 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,77.2
Employment Rate,2023,50 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,64.2
Employment Rate,2023,50 - 54 years,Female,Tertiary education (Levels 5-8),Ireland,%,83.8
Employment Rate,2023,50 - 54 years,Female,Tertiary education (Levels 5-8),Northern and Western,%,77.6
Employment Rate,2023,50 - 54 years,Female,Tertiary education (Levels 5-8),Southern,%,84.7
Employment Rate,2023,50 - 54 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,85.6
Employment Rate,2023,55 - 59 years,Both sexes,Levels of Education (Levels  0-8),Ireland,%,75.3
Employment Rate,2023,55 - 59 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,76.2
Employment Rate,2023,55 - 59 years,Both sexes,Levels of Education (Levels  0-8),Southern,%,75.2
Employment Rate,2023,55 - 59 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,75.0
Employment Rate,2023,55 - 59 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,%,66.8
Employment Rate,2023,55 - 59 years,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,%,76.9
Employment Rate,2023,55 - 59 years,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,%,66.5
Employment Rate,2023,55 - 59 years,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,63.4
Employment Rate,2023,55 - 59 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,68.4
Employment Rate,2023,55 - 59 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,67.7
Employment Rate,2023,55 - 59 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,71.1
Employment Rate,2023,55 - 59 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,66.5
Employment Rate,2023,55 - 59 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,83.7
Employment Rate,2023,55 - 59 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,86.6
Employment Rate,2023,55 - 59 years,Both sexes,Tertiary education (Levels 5-8),Southern,%,82.4
Employment Rate,2023,55 - 59 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,83.5
Employment Rate,2023,55 - 59 years,Male,Levels of Education (Levels  0-8),Ireland,%,84.8
Employment Rate,2023,55 - 59 years,Male,Levels of Education (Levels  0-8),Northern and Western,%,82.0
Employment Rate,2023,55 - 59 years,Male,Levels of Education (Levels  0-8),Southern,%,85.1
Employment Rate,2023,55 - 59 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,85.6
Employment Rate,2023,55 - 59 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,%,76.2
Employment Rate,2023,55 - 59 years,Male,Primary and lower secondary education (Levels 1-2),Southern,%,73.4
Employment Rate,2023,55 - 59 years,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,77.6
Employment Rate,2023,55 - 59 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,84.5
Employment Rate,2023,55 - 59 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,82.5
Employment Rate,2023,55 - 59 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,82.2
Employment Rate,2023,55 - 59 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,87.8
Employment Rate,2023,55 - 59 years,Male,Tertiary education (Levels 5-8),Ireland,%,89.1
Employment Rate,2023,55 - 59 years,Male,Tertiary education (Levels 5-8),Northern and Western,%,87.3
Employment Rate,2023,55 - 59 years,Male,Tertiary education (Levels 5-8),Southern,%,95.6
Employment Rate,2023,55 - 59 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,86.6
Employment Rate,2023,55 - 59 years,Female,Levels of Education (Levels  0-8),Ireland,%,66.1
Employment Rate,2023,55 - 59 years,Female,Levels of Education (Levels  0-8),Northern and Western,%,70.3
Employment Rate,2023,55 - 59 years,Female,Levels of Education (Levels  0-8),Southern,%,65.7
Employment Rate,2023,55 - 59 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,64.8
Employment Rate,2023,55 - 59 years,Female,Primary and lower secondary education (Levels 1-2),Ireland,%,52.8
Employment Rate,2023,55 - 59 years,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,47.3
Employment Rate,2023,55 - 59 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,55.9
Employment Rate,2023,55 - 59 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,59.2
Employment Rate,2023,55 - 59 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,59.2
Employment Rate,2023,55 - 59 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,51.9
Employment Rate,2023,55 - 59 years,Female,Tertiary education (Levels 5-8),Ireland,%,78.5
Employment Rate,2023,55 - 59 years,Female,Tertiary education (Levels 5-8),Northern and Western,%,85.6
Employment Rate,2023,55 - 59 years,Female,Tertiary education (Levels 5-8),Southern,%,73.7
Employment Rate,2023,55 - 59 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,80.1
Employment Rate,2023,60 - 64 years,Both sexes,Levels of Education (Levels  0-8),Ireland,%,61.6
Employment Rate,2023,60 - 64 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,68.3
Employment Rate,2023,60 - 64 years,Both sexes,Levels of Education (Levels  0-8),Southern,%,62.4
Employment Rate,2023,60 - 64 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,58.3
Employment Rate,2023,60 - 64 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,%,57.6
Employment Rate,2023,60 - 64 years,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,%,61.7
Employment Rate,2023,60 - 64 years,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,%,59.3
Employment Rate,2023,60 - 64 years,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,53.7
Employment Rate,2023,60 - 64 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,61.7
Employment Rate,2023,60 - 64 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,75.3
Employment Rate,2023,60 - 64 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,62.3
Employment Rate,2023,60 - 64 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,55.5
Employment Rate,2023,60 - 64 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,63.3
Employment Rate,2023,60 - 64 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,64.8
Employment Rate,2023,60 - 64 years,Both sexes,Tertiary education (Levels 5-8),Southern,%,64.1
Employment Rate,2023,60 - 64 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,62.3
Employment Rate,2023,60 - 64 years,Male,Levels of Education (Levels  0-8),Ireland,%,71.6
Employment Rate,2023,60 - 64 years,Male,Levels of Education (Levels  0-8),Northern and Western,%,76.9
Employment Rate,2023,60 - 64 years,Male,Levels of Education (Levels  0-8),Southern,%,73.7
Employment Rate,2023,60 - 64 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,67.8
Employment Rate,2023,60 - 64 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,%,66.0
Employment Rate,2023,60 - 64 years,Male,Primary and lower secondary education (Levels 1-2),Southern,%,70.7
Employment Rate,2023,60 - 64 years,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,58.6
Employment Rate,2023,60 - 64 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,76.4
Employment Rate,2023,60 - 64 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,81.3
Employment Rate,2023,60 - 64 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,85.6
Employment Rate,2023,60 - 64 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,67.1
Employment Rate,2023,60 - 64 years,Male,Tertiary education (Levels 5-8),Ireland,%,70.1
Employment Rate,2023,60 - 64 years,Male,Tertiary education (Levels 5-8),Southern,%,61.3
Employment Rate,2023,60 - 64 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,73.3
Employment Rate,2023,60 - 64 years,Female,Levels of Education (Levels  0-8),Ireland,%,52.0
Employment Rate,2023,60 - 64 years,Female,Levels of Education (Levels  0-8),Northern and Western,%,59.8
Employment Rate,2023,60 - 64 years,Female,Levels of Education (Levels  0-8),Southern,%,51.4
Employment Rate,2023,60 - 64 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,49.3
Employment Rate,2023,60 - 64 years,Female,Primary and lower secondary education (Levels 1-2),Ireland,%,46.5
Employment Rate,2023,60 - 64 years,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,47.6
Employment Rate,2023,60 - 64 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,49.1
Employment Rate,2023,60 - 64 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,70.2
Employment Rate,2023,60 - 64 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,41.7
Employment Rate,2023,60 - 64 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,45.6
Employment Rate,2023,60 - 64 years,Female,Tertiary education (Levels 5-8),Ireland,%,57.2
Employment Rate,2023,60 - 64 years,Female,Tertiary education (Levels 5-8),Southern,%,66.6
Employment Rate,2023,60 - 64 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,51.7
Employment Rate,2024,All ages,Both sexes,Levels of Education (Levels  0-8),Ireland,%,79.8
Employment Rate,2024,All ages,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,78.4
Employment Rate,2024,All ages,Both sexes,Levels of Education (Levels  0-8),Southern,%,78.8
Employment Rate,2024,All ages,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,80.8
Employment Rate,2024,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,%,54.7
Employment Rate,2024,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,%,57.5
Employment Rate,2024,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,%,50.4
Employment Rate,2024,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,56.8
Employment Rate,2024,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,75.5
Employment Rate,2024,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,73.8
Employment Rate,2024,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,75.4
Employment Rate,2024,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,76.1
Employment Rate,2024,All ages,Both sexes,Tertiary education (Levels 5-8),Ireland,%,87.1
Employment Rate,2024,All ages,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,85.6
Employment Rate,2024,All ages,Both sexes,Tertiary education (Levels 5-8),Southern,%,87.2
Employment Rate,2024,All ages,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,87.6
Employment Rate,2024,All ages,Both sexes,Level of education - not stated,Ireland,%,78.7
Employment Rate,2024,All ages,Both sexes,Level of education - not stated,Northern and Western,%,86.2
Employment Rate,2024,All ages,Both sexes,Level of education - not stated,Southern,%,80.5
Employment Rate,2024,All ages,Both sexes,Level of education - not stated,Eastern and Midland,%,75.1
Employment Rate,2024,All ages,Male,Levels of Education (Levels  0-8),Ireland,%,84.3
Employment Rate,2024,All ages,Male,Levels of Education (Levels  0-8),Northern and Western,%,81.9
Employment Rate,2024,All ages,Male,Levels of Education (Levels  0-8),Southern,%,83.4
Employment Rate,2024,All ages,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,85.6
Employment Rate,2024,All ages,Male,Primary and lower secondary education (Levels 1-2),Ireland,%,64.3
Employment Rate,2024,All ages,Male,Primary and lower secondary education (Levels 1-2),Northern and Western,%,64.6
Employment Rate,2024,All ages,Male,Primary and lower secondary education (Levels 1-2),Southern,%,60.4
Employment Rate,2024,All ages,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,67.3
Employment Rate,2024,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,82.6
Employment Rate,2024,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,80.4
Employment Rate,2024,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,82.7
Employment Rate,2024,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,83.3
Employment Rate,2024,All ages,Male,Tertiary education (Levels 5-8),Ireland,%,90.3
Employment Rate,2024,All ages,Male,Tertiary education (Levels 5-8),Northern and Western,%,88.7
Employment Rate,2024,All ages,Male,Tertiary education (Levels 5-8),Southern,%,90.6
Employment Rate,2024,All ages,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,90.6
Employment Rate,2024,All ages,Male,Level of education - not stated,Ireland,%,87.1
Employment Rate,2024,All ages,Male,Level of education - not stated,Southern,%,87.7
Employment Rate,2024,All ages,Male,Level of education - not stated,Eastern and Midland,%,86.3
Employment Rate,2024,All ages,Female,Levels of Education (Levels  0-8),Ireland,%,75.4
